msgctxt,msgid,msgid_plural,target_lang,status,issues
,"Easily build and customize your pages with a vast library of Gutenberg blocks and patterns, perfect for blogs, magazines, and business sites. Add post grids, sliders, and carousels without touching a single line of code. Import demo data and effortlessly create multilingual, visually appealing pages with complete flexibility.",,es,unchanged,
,Hello ,,es,unchanged,
,Welcome to ,,es,unchanged,
,Update Elespare Pro,,es,unchanged,
,Update Elespare,,es,unchanged,
,Professional Sites with Elementor,,es,unchanged,
,"Transform your blog, news, or magazine website with 35+ advanced Elementor widgets and 350+ customizable templates. Easily create headers, footers, post grids, sliders, and carousels with a fast-loading and SEO-optimized structure. Import demo content with a single click and enjoy codeless customization to craft your perfect site, no matter the language.",,es,unchanged,
,Upgrade,,es,unchanged,
,Demo Sites,,es,unchanged,
,Live editing in Customizer,,es,unchanged,
,One Click Demo Import Support,,es,unchanged,
,Typography Style,,es,unchanged,
,Color Controls,,es,unchanged,
,Preloader Option,,es,unchanged,
,Multiple Header Options,,es,unchanged,
,Logo and title customization,,es,unchanged,
,Image Banner Advertisements,,es,unchanged,
,Widget Banner Advertisements,,es,unchanged,
,Post Section Advertisements,,es,unchanged,
,Full Width Page Options,,es,unchanged,
,Full Width Main Slider,,es,unchanged,
,Basic Banner Featured Posts Controls,,es,unchanged,
,Advance Banner Featured Posts Controls,,es,unchanged,
,Custom Widgets,,es,unchanged,
,Basic Custom Widgets Controls,,es,unchanged,
,Advanced Custom Widgets Controls,,es,unchanged,
,Full Archive Layout,,es,unchanged,
,List Archive Layout,,es,unchanged,
,Grid Archive Layout,,es,unchanged,
,Video Slider,,es,unchanged,
,Mailchimp Subscription Supports,,es,unchanged,
,Author Biography,,es,unchanged,
,Basic View Related Post,,es,unchanged,
,Advanced View Related Post,,es,unchanged,
,Footer Widgets,,es,unchanged,
,3 Column Footer,,es,unchanged,
,4 Column Footer,,es,unchanged,
,WooCommerce Compatibility,,es,unchanged,
,Hide Theme Credit Link,,es,unchanged,
,Responsive Layout,,es,unchanged,
,Translations Ready,,es,unchanged,
